기관 명,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,SDOT001,V02Q1940750,1,1,1,16.7,57,,,,,0,0,44,0.04,0.02,1.04,0.09,0.12,1.11,13.8,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940741,1,1,1,17,56,,,,,0,0,39,0.04,0.14,1.04,0.09,0.19,1.12,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940740,1,1,1,17.4,53,,,,,0,0,43,0.03,0.06,1.02,0.09,0.11,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940739,1,0,0,16.7,57,,,,,0,0,43,0.02,0.03,1.07,0.06,0.12,1.13,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940771,1,0,0,18.1,52,,,,,0,0,35,0.01,0.1,1.03,0.06,0.16,1.11,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940775,1,0,0,17.2,54,,,,,0,0,47,0.01,0.06,1.07,0.05,0.13,1.14,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940770,1,0,0,17.5,54,,,,,1,0,41,0.02,0.06,1.07,0.08,0.14,1.14,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940769,1,1,1,17.3,54,,,,,6,0,40,0.04,0.1,1.04,0.09,0.16,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940768,1,2,2,16.5,56,,,,,0,0,43,0.04,0.03,1.04,0.09,0.09,1.12,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940766,1,0,0,16.5,58,,,,,10,0,43,0.01,0.07,1.03,0.06,0.12,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940767,1,0,0,16.5,56,,,,,0,0,42,0.04,0.06,1.01,0.09,0.13,1.12,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940764,1,0,0,15.4,63,,,,,0,0,37,0.01,0.02,1.01,0.05,0.09,1.08,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940765,1,0,0,17.2,55,,,,,0,0,41,0.02,0.02,1.02,0.06,0.13,1.08,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940759,1,0,0,17.1,55,,,,,4,0,40,0.02,0.05,0.98,0.07,0.1,1.08,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940763,1,0,0,16.6,53,,,,,0,0,37,0.04,0.07,1.08,0.09,0.13,1.14,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940761,1,1,1,16.4,58,,,,,55,0,41,0.03,0.02,1.02,0.09,0.12,1.1,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940762,1,0,0,17.3,54,,,,,4,0,42,0.01,0.06,1.04,0.05,0.13,1.12,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940760,1,0,0,17,56,,,,,1,0,43,0.02,0.06,1,0.07,0.13,1.09,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940782,1,2,2,16.9,57,,,,,0,0,42,0.02,0.08,0.99,0.08,0.15,1.1,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940781,1,1,1,16.4,57,,,,,0,0,37,0.02,0.11,1.03,0.06,0.16,1.09,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940780,1,1,2,16.7,55,,,,,0,0,43,0.04,0.05,1.04,0.09,0.11,1.11,,1,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940779,1,1,1,16,59,,,,,0,0,44,0.03,0.03,1.06,0.09,0.11,1.14,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940777,1,1,1,16.7,58,,,,,0,0,43,0.05,0.02,1.02,0.1,0.13,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940778,1,1,1,17.2,54,,,,,0,0,40,0.01,0.1,1.03,0.05,0.16,1.09,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940773,1,2,2,17.4,55,,,,,0,0,43,0.01,0.05,1.02,0.05,0.11,1.11,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940772,1,1,1,16.8,55,,,,,6,0,42,0.02,0.04,1.01,0.07,0.11,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940776,1,0,0,17.2,56,,,,,228,0,38,0.02,0.02,1.01,0.07,0.11,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940774,1,1,1,17.4,54,,,,,1,0,36,0.02,0.08,1.05,0.07,0.14,1.11,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940798,1,1,1,16.6,54,,,,,0,0,43,0.05,0.08,0.99,0.1,0.14,1.07,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940797,1,3,3,16.1,58,,,,,0,0,44,0.02,0.11,1.03,0.07,0.17,1.11,,4,6,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940796,1,1,1,17.5,52,,,,,0,0,40,0.01,0.07,1.03,0.06,0.13,1.09,,2,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940795,1,0,0,17.4,54,,,,,0,0,39,0.01,0.03,1,0.05,0.13,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940793,1,1,1,16.9,55,,,,,2,0,45,0.03,0.05,1.1,0.1,0.12,1.19,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940792,1,0,0,16.9,55,,,,,0,0,44,0.02,0.04,1.08,0.07,0.12,1.15,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940790,1,3,3,17.1,55,,,,,1,0,43,0.01,0.04,0.98,0.06,0.12,1.13,,5,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940791,1,0,0,16.9,55,,,,,0,0,41,0.1,0.02,1.01,0.15,0.15,1.09,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940794,1,1,1,16.8,56,,,,,0,0,40,0.05,0.08,0.97,0.1,0.13,1.07,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940787,1,0,0,16.9,56,,,,,0,0,35,0.04,0.07,1.03,0.09,0.14,1.12,,1,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940789,1,0,0,16.1,57,,,,,0,0,40,0.07,0.03,1.01,0.11,0.12,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940788,1,4,4,16.2,57,,,,,0,16,44,0.04,0.05,1.05,0.11,0.11,1.12,,4,7,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940786,1,1,3,16.8,56,,,,,0,0,52,0.04,0.12,1.03,0.11,0.18,1.1,,2,5,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940784,1,0,1,16.9,56,,,,,0,0,39,0.01,0.06,1.02,0.06,0.11,1.09,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940783,1,1,2,16.6,55,,,,,53,0,41,0.01,0.1,1.02,0.06,0.15,1.11,,2,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940785,1,0,1,16.8,55,,,,,0,0,54,0.12,0.05,1.09,0.17,0.12,1.16,,0,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940818,1,1,1,17.6,53,,,,,0,0,37,0.01,0.05,1.06,0.06,0.12,1.12,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940816,1,2,2,16.5,57,66,0.9,82.6,2.2,89,0,54,0.01,0.09,1.02,0.06,0.14,1.1,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940817,1,1,1,18.6,50,,,,,0,0,42,0.01,0.01,1.03,0.06,0.11,1.65,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940815,1,1,1,16.2,60,67,0.8,83.6,1.4,0,0,48,0.03,0.02,1.01,0.09,0.1,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940812,1,0,0,16.5,59,300,0.1,220,0.9,0,0,51,0.03,0.1,1.06,0.09,0.15,1.12,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940814,1,0,0,17,55,,,,,0,0,41,0.02,0.04,1.05,0.06,0.11,1.12,16.2,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940813,1,1,1,16.7,57,105,2.4,107,4.1,0,0,52,0.01,0.02,1.03,0.06,0.12,1.11,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940811,1,2,2,16.3,59,,,,,6,0,48,0.04,0.08,1.04,0.12,0.14,1.1,,3,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940809,1,0,0,16.6,57,,,,,7,0,44,0.01,0.02,1.01,0.05,0.1,1.11,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940808,1,1,1,16.5,57,,,,,115,0,39,0.02,0.05,1.1,0.06,0.12,1.16,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940810,1,1,1,16.6,55,,,,,0,0,37,0.01,0.02,1.01,0.05,0.12,1.11,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940807,1,2,2,18.6,49,,,,,0,0,44,0.07,0.09,1.05,0.13,0.15,1.12,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940804,1,0,0,17.2,56,,,,,0,0,44,0.02,0.06,1.07,0.09,0.12,1.14,14.2,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940806,1,1,1,17.3,55,,,,,0,0,50,0.01,0.02,1,0.06,0.13,1.08,,3,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940805,1,0,0,16.9,56,,,,,0,0,47,0.02,0.01,1.04,0.07,0.1,1.12,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940802,1,0,0,16.6,56,,,,,0,0,45,0.03,0.01,0.98,0.09,0.14,1.07,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940803,1,0,0,17.1,54,,,,,3,0,44,0.02,0.02,1.08,0.07,0.14,1.14,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940799,1,2,2,17.1,53,,,,,0,0,36,0.01,0.1,1.06,0.06,0.15,1.11,,3,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940801,1,1,1,17.6,53,,,,,1,0,43,0.01,0.02,1.06,0.06,0.14,1.13,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940800,1,0,0,16.6,57,,,,,9,0,43,0.02,0.08,1,0.07,0.14,1.11,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940836,1,1,1,16.7,57,111,0.7,107,2.3,318,0,53,0.01,0.16,1.09,0.05,0.2,1.15,,2,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940838,1,2,2,17,56,36,0.1,147,0.4,0,0,52,0.01,0.06,1.02,0.06,0.11,1.1,,4,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940837,1,0,0,16.2,57,,,,,0,0,42,0.13,0.02,1,0.17,0.14,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940835,1,0,0,17.2,55,,,,,0,0,42,0.04,0.07,1.01,0.1,0.12,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940833,1,2,2,16.6,58,137,0.1,137,0.1,0,0,50,0.02,0.04,1.01,0.09,0.11,1.1,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940834,1,1,2,16.5,56,,,,,0,0,52,0.01,0.02,0.97,0.05,0.14,1.06,,2,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940831,1,0,0,15.4,62,,,,,0,0,44,0.01,0.11,1.03,0.06,0.16,1.11,,0,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940832,1,1,1,17.7,54,,,,,0,0,38,0.02,0.05,1.04,0.07,0.11,1.13,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940828,1,1,1,17.1,55,,,,,0,16,35,0.01,0.02,1.08,0.06,0.13,1.16,14,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940827,1,1,1,15.7,61,,,,,0,0,39,0.02,0.02,1.05,0.08,0.12,1.14,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940830,1,1,1,16.5,57,32,1.5,114,3.1,0,0,49,0.01,0.08,1.02,0.05,0.15,1.09,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940826,1,9,9,16.6,56,,,,,0,0,46,0.03,0.03,1.05,0.1,0.14,1.1,,8,16,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940829,1,1,1,16.4,58,115,2,116,3.3,0,0,53,0.03,0.03,1.03,0.09,0.12,1.11,,2,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940824,1,0,0,16.3,58,121,2.8,123,4.4,0,0,45,0.01,0.13,1.04,0.05,0.18,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940825,1,2,2,17.2,55,,,,,0,0,36,0.06,0.03,1,0.11,0.1,1.09,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940821,1,1,2,17,55,,,,,62,0,43,0.05,0.03,1.01,0.1,0.11,1.1,,2,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940823,1,3,3,15.7,59,,,,,0,0,38,0.07,0.02,1.06,0.13,0.16,1.13,,3,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940819,1,2,2,17.6,53,,,,,0,0,38,0.04,0.02,1.05,0.09,0.13,1.13,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940822,1,1,1,17,55,,,,,0,0,42,0.03,0.03,1.04,0.08,0.09,1.1,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940820,1,1,1,16.9,56,,,,,1,0,49,0.02,0.02,1.05,0.07,0.12,1.13,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940858,1,0,0,17.6,54,,,,,0,0,44,0.02,0.02,1.04,0.08,0.11,1.12,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940853,1,0,0,17.2,54,,,,,0,0,48,0.01,0.04,1.03,0.05,0.1,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940857,1,1,1,14.6,67,,,,,0,0,36,0.01,0.14,1.04,0.05,0.19,1.11,,2,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940855,1,2,2,17.6,53,,,,,0,0,48,0.02,0.03,1.04,0.07,0.14,1.09,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940851,1,0,0,16.6,55,,,,,0,0,44,0.04,0.13,1.07,0.12,0.19,1.14,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940859,1,2,2,15.9,59,,,,,0,0,44,0.03,0.02,1.09,0.08,0.13,1.15,,3,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940854,1,2,2,18.2,51,,,,,0,0,46,0.03,0.13,1.05,0.08,0.18,1.11,,3,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940850,1,1,1,16.7,56,,,,,0,0,51,0.01,0.04,0.98,0.05,0.11,1.07,,3,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940852,1,4,4,17.2,55,,,,,0,0,47,0.01,0.05,1.05,0.05,0.13,1.11,,5,7,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940849,1,0,0,17.7,52,,,,,0,0,42,0.08,0.03,1.01,0.13,0.1,1.11,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940846,1,1,1,16.8,54,,,,,37,0,36,0.02,0.05,1.04,0.07,0.11,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940845,1,0,0,17.5,53,,,,,0,0,38,0.01,0.13,1.07,0.05,0.17,1.14,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940848,1,2,2,17.2,54,,,,,0,0,48,0.05,0.01,1,0.1,0.08,1.06,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940847,1,1,1,16.1,58,,,,,0,0,42,0.01,0.04,1.03,0.06,0.11,1.11,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940843,1,1,1,16.7,56,,,,,0,0,40,0.03,0.1,1.01,0.09,0.16,1.11,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940844,1,2,2,18.5,48,,,,,0,0,35,0.02,0.07,1.02,0.06,0.13,1.08,,3,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940842,1,1,1,17.3,55,,,,,0,0,43,0.02,0.11,1.01,0.06,0.17,1.11,14.2,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940841,1,2,2,16.9,56,,,,,0,0,49,0.02,0.04,1.01,0.06,0.1,1.08,,4,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940840,1,1,1,17.3,54,,,,,0,0,36,0.05,0.02,0.98,0.1,0.11,1.08,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940839,1,2,2,18.1,52,,,,,2,0,43,0.02,0.04,1.07,0.06,0.13,1.13,,4,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940879,1,2,2,16.7,54,,,,,0,0,51,0.01,0.02,1.05,0.05,0.1,1.1,,2,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940878,1,0,0,16.5,58,126,1,124,2.5,0,0,44,0.02,0.06,1.04,0.08,0.12,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940877,1,1,1,16.6,55,,,,,0,0,40,0.07,0.04,1.02,0.12,0.11,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940875,1,1,1,16.6,56,,,,,0,0,38,0.05,0.02,1,0.11,0.13,1.13,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940876,1,1,1,16.8,56,,,,,0,0,42,0.01,0.03,1.04,0.06,0.12,1.09,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940874,1,0,0,17.3,55,,,,,0,0,44,0.03,0.02,1.02,0.1,0.15,1.1,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940873,1,0,0,16.6,57,,,,,0,0,38,0.02,0.03,1.01,0.06,0.12,1.1,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940872,1,2,2,16.4,57,,,,,0,0,41,0.02,0.11,1.12,0.07,0.16,1.18,,4,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940871,1,0,0,17.5,54,,,,,0,0,47,0.01,0.02,1.03,0.06,0.13,1.11,14.2,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940868,1,0,0,17.2,54,,,,,0,0,37,0.01,0.05,1.04,0.06,0.12,1.12,14,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940870,1,0,0,17.4,55,,,,,0,0,43,0.02,0.04,1.03,0.07,0.1,1.09,14.3,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940869,1,0,0,17.3,54,,,,,0,0,39,0.02,0.1,1.09,0.06,0.16,1.15,14,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940867,1,2,2,16.9,56,,,,,0,0,43,0.03,0.02,1.05,0.1,0.15,1.12,13.9,2,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940865,1,1,1,16.9,56,,,,,0,0,39,0.02,0.09,1.02,0.07,0.15,1.11,14,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940864,1,1,1,16.8,55,,,,,101,0,45,0.04,0.09,1.01,0.1,0.15,1.08,13.8,2,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940866,1,1,1,17.1,56,,,,,0,0,37,0.01,0.08,1.04,0.06,0.13,1.12,14,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940861,1,2,2,17.3,56,,,,,12,0,46,0.03,0.03,1.06,0.08,0.1,1.12,14.1,3,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940863,1,0,0,17.2,54,,,,,6,0,39,0.08,0.07,1.12,0.12,0.15,1.21,14,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940860,1,1,1,17.7,53,,,,,0,0,40,0.01,0.08,1.06,0.06,0.15,1.12,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940862,1,0,0,17.8,54,,,,,0,0,41,0.01,0.02,1.04,0.06,0.13,1.11,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940949,1,2,2,16.6,55,,,,,113,0,43,0.01,0.02,1.05,0.05,0.12,1.13,,2,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940948,1,0,0,17.7,55,,,,,0,0,43,0.02,0.07,1.04,0.07,0.14,1.11,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940946,1,0,0,17.3,54,,,,,5,0,40,0.08,0.12,0.99,0.13,0.17,1.1,,1,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940947,1,1,1,16.6,56,,,,,14,0,43,0.01,0.06,1.02,0.05,0.12,1.09,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940944,1,0,0,17.4,53,,,,,0,0,41,0.01,0.12,1.02,0.06,0.18,1.11,,1,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940945,1,0,0,17.4,54,,,,,0,0,38,0.02,0.05,1.02,0.07,0.12,1.13,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940886,1,0,0,17.7,53,,,,,0,0,38,0.03,0.09,1.04,0.09,0.15,1.11,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940943,1,0,0,16.9,55,,,,,1,0,39,0.01,0.08,1.03,0.06,0.13,1.09,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940941,1,0,0,16.9,55,,,,,0,0,58,0.01,0.17,1.06,0.06,0.2,1.14,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940942,1,2,2,17.3,54,,,,,0,0,43,0.06,0.02,1.03,0.09,0.13,1.13,,3,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940889,1,1,1,17.4,52,,,,,0,0,40,0.01,0.04,1.01,0.06,0.14,1.1,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940888,1,2,2,17.5,53,,,,,0,0,40,0.03,0.03,1.02,0.07,0.11,1.09,,2,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940935,1,4,4,17.7,52,,,,,0,0,,,,,,,,,4,4,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940887,1,1,1,16.5,56,,,,,0,0,52,0.09,0.09,1.05,0.14,0.15,1.12,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940884,1,1,1,17.5,54,,,,,0,0,45,0.01,0.03,1.04,0.06,0.12,1.1,,1,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940883,1,1,1,16.6,57,,,,,0,0,40,0.01,0.09,1.01,0.06,0.15,1.1,,2,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940885,1,3,3,16.8,55,,,,,3,0,41,0.06,0.02,1.01,0.1,0.14,1.09,,3,5,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940881,1,3,3,16.8,56,,,,,117,0,50,0.04,0.08,0.99,0.09,0.14,1.11,,3,6,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940882,1,2,2,15.5,59,,,,,0,0,43,0.06,0.08,1.05,0.1,0.14,1.12,,2,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940880,1,0,0,17,56,,,,,0,0,56,0.02,0.04,1.01,0.07,0.12,1.08,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1941015,1,0,1,16.8,58,,,,,0,0,,,,,,,,,0,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1941006,1,0,0,17,57,,,,,0,0,,,,,,,,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1941013,1,0,0,17.8,54,,,,,0,0,,,,,,,,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1941000,1,0,1,17.1,57,,,,,0,0,,,,,,,,,0,1,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940951,1,0,0,17.4,53,,,,,0,0,44,0.02,0.03,0.99,0.07,0.11,1.09,,0,0,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940954,1,2,2,17.5,52,,,,,0,0,52,0.06,0.08,1.02,0.11,0.14,1.11,,2,3,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940953,1,1,1,16.3,57,,,,,0,0,42,0.08,0.04,0.97,0.12,0.11,1.07,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940955,1,1,1,16.6,55,,,,,0,0,44,0.02,0.07,1.02,0.06,0.13,1.12,,2,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940952,1,1,1,17.1,55,,,,,9,0,41,0.02,0.12,1.03,0.08,0.17,1.1,,1,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,V02Q1940950,1,1,1,16.9,54,,,,,8,0,36,0.01,0.11,0.96,0.06,0.16,1.03,,3,2,2.02111E+11,2021-11-08 3:07
서울시,SDOT001,OC3CL200030,1,1,2,13,86,,,,,,,52,,,,,,,,1,3,2.02111E+11,2021-11-08 4:07
서울시,SDOT001,OC3CL200027,1,0,0,15.6,55,,,,,,,60,,,,,,,,0,1,2.02111E+11,2021-11-08 4:07
서울시,SDOT001,OC3CL200022,1,0,0,15.7,68,,,,,,,58,,,,,,,,0,0,2.02111E+11,2021-11-08 4:07
